halflife2-deathmatch.test,2048,3.047712,3.373621
halflife2-deathmatch.test,8192,3.508416,3.914752
halflife2-deathmatch.test,16384,5.0224,5.589131
halflife2-deathmatch.test,4096,3.159264,3.520707
halflife2-deathmatch.test,32768,11.911072,12.773022
halflife2-deathmatch.test,1048576,232.963296,254.726339
halflife2-deathmatch.test,131072,32.361088,34.768747
halflife2-deathmatch.test,524288,118.201344,129.109101
halflife2-deathmatch.test,1088409,241.65088,261.701125
halflife2-deathmatch.test,65536,18.778912,20.295993
halflife2-deathmatch.test,262144,60.211168,65.642576
counterstrike-source.test,65536,24.538112,26.215197
counterstrike-source.test,2048,4.053792,4.329192
counterstrike-source.test,1048576,304.214112,336.054276
counterstrike-source.test,1472463,425.221248,459.262692
counterstrike-source.test,16384,6.51024,7.068514
counterstrike-source.test,4096,4.218048,4.54144
counterstrike-source.test,131072,42.457152,46.782875
counterstrike-source.test,262144,78.96768,85.759082
counterstrike-source.test,8192,4.576896,5.152344
counterstrike-source.test,32768,15.099168,16.111165
counterstrike-source.test,524288,154.598688,167.846319
ntp.test,2048,2.443712,2.57254
ntp.test,32768,8.099776,8.887463
ntp.test,16384,3.687424,4.152143
ntp.test,8192,2.67232,3.095861
ntp.test,524288,80.405184,89.866033
ntp.test,262144,40.903648,47.036745
ntp.test,1374296,207.890816,238.000642
ntp.test,131072,21.935936,24.129031
ntp.test,65536,12.463936,13.760162
ntp.test,4096,2.456096,2.824039
ntp.test,1048576,158.871808,178.33824
battlefield2.test,4096,1.41104,1.767897
battlefield2.test,1048576,127.593152,144.107072
battlefield2.test,262144,33.483328,38.519165
battlefield2.test,131072,18.377696,20.391189
battlefield2.test,65536,10.751872,11.848742
battlefield2.test,2048,1.214656,1.33893
battlefield2.test,16384,2.680896,3.105431
battlefield2.test,32768,6.208448,6.984005
battlefield2.test,1476796,179.05584,200.111883
battlefield2.test,8192,1.846976,2.242469
battlefield2.test,524288,64.586112,73.084885
yahoo.test,524288,103.226208,114.651567
yahoo.test,16384,4.116704,4.564837
yahoo.test,8192,2.906432,3.265716
yahoo.test,1048576,203.117728,222.409086
yahoo.test,65536,16.67712,17.979073
yahoo.test,131072,29.264704,31.79832
yahoo.test,2097152,403.035872,440.4637
yahoo.test,2048,1.936,2.09245
yahoo.test,4096,2.272192,2.62513
yahoo.test,262144,53.363072,57.943604
yahoo.test,32768,10.710112,11.375076
yahoo.test,2627405,504.036384,550.025297
h323.test,2048,3.271648,3.606822
h323.test,16384,5.087648,5.618325
h323.test,4096,3.271168,3.605286
h323.test,131072,31.324864,33.847748
h323.test,8192,3.664608,4.057369
h323.test,1048576,223.163104,246.755404
h323.test,65536,17.985312,19.457198
h323.test,262144,58.038752,62.622424
h323.test,32768,10.899008,11.793636
h323.test,524288,113.107392,125.348562
h323.test,2241832,473.647296,543.63867
h323.test,2097152,442.988704,482.43277
tsp.test,1048576,130.420704,152.712158
tsp.test,65536,10.612256,11.896023
tsp.test,2048,1.801856,1.932234
tsp.test,8192,2.122912,2.473016
tsp.test,524288,66.07808,73.371371
tsp.test,32768,7.065344,7.706235
tsp.test,262144,33.895808,38.728408
tsp.test,1162511,144.531584,163.111829
tsp.test,4096,1.805312,2.161383
tsp.test,131072,18.37216,20.357384
tsp.test,16384,2.896192,3.430053
hotline.test,65536,13.395168,15.077161
hotline.test,1048576,167.623712,191.72426
hotline.test,1216433,194.24064,221.622543
hotline.test,2048,2.8648,3.212007
hotline.test,131072,23.256576,26.003855
hotline.test,8192,3.200576,3.662276
hotline.test,32768,8.26176,9.086023
hotline.test,262144,43.113824,48.762387
hotline.test,16384,4.083616,4.741745
hotline.test,524288,84.683776,97.215238
hotline.test,4096,3.05888,3.406936
rtp.test,1536723,219.515968,241.766214
rtp.test,524288,76.12336,83.091483
rtp.test,16384,3.337344,3.869915
rtp.test,262144,38.93232,42.62123
rtp.test,1048576,150.354752,169.649685
rtp.test,65536,12.146912,13.32491
rtp.test,32768,7.74736,8.497189
rtp.test,131072,21.158528,23.011149
rtp.test,8192,2.330848,2.728914
rtp.test,4096,2.07952,2.362666
rtp.test,2048,2.003776,2.154958
dns.test,16384,4.713376,5.18496
dns.test,2048,1.962048,2.230457
dns.test,4096,2.554144,2.72668
dns.test,2097152,471.990304,503.587357
dns.test,8192,3.187936,3.388567
dns.test,1048576,236.960032,253.388822
dns.test,8533671,1909.516544,2071.388024
dns.test,65536,18.179584,19.336583
dns.test,524288,119.408992,130.093315
dns.test,131072,32.521024,34.548049
dns.test,32768,10.66,11.305165
dns.test,262144,60.90336,65.191963
dns.test,4194304,942.20848,1019.951815
ssl.test,4096,1.779168,2.06563
ssl.test,524288,82.406496,89.42736
ssl.test,65536,13.214336,14.219788
ssl.test,1048576,162.616192,183.122171
ssl.test,2048,1.45776,1.593432
ssl.test,1475251,228.620576,246.508519
ssl.test,16384,3.202752,3.643977
ssl.test,8192,2.20704,2.542857
ssl.test,131072,23.270848,25.036272
ssl.test,32768,7.589056,8.455774
ssl.test,262144,42.8768,45.902381
aim.test,131072,19.442464,21.380144
aim.test,65536,11.090112,12.246977
aim.test,16384,3.0632,3.626657
aim.test,262144,36.176416,41.270709
aim.test,2048,1.7624,1.914215
aim.test,1344963,178.782176,202.706352
aim.test,524288,70.790176,77.971831
aim.test,1048576,139.78992,155.225203
aim.test,8192,2.185664,2.536921
aim.test,32768,6.94528,7.689404
aim.test,4096,1.883744,2.174723
